step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
560,TRANSFER,733.78,1107,9746.86,9013.08,104,111956.71,112690.5,0,-1
560,TRANSFER,646.09,1015,12693.71,12047.62,30,796735.62,797381.75,0,-1
560,TRANSFER,148.11,504,13341.3,13193.18,103,150597.57,150745.7,0,-1
560,TRANSFER,257.28,1100,67132.4,66875.12,903,36755.22,37012.5,0,-1
560,TRANSFER,745.09,973,7703.17,6958.08,71,116156.64,116901.73,0,-1
560,TRANSFER,357.17,503,55682.91,55325.74,12,632793.12,633150.25,0,-1
560,TRANSFER,702.2,1157,27234.62,26532.41,87,84808.29,85510.5,0,-1
560,TRANSFER,737.94,84,90725.42,89987.47,111,166675.35,167413.31,0,-1
560,TRANSFER,224.36,1110,37847.13,37622.77,116,217531.87,217756.25,0,-1
560,TRANSFER,460.91,44,352830.93,352370.0,74,115270.73,115731.64,0,-1
560,TRANSFER,202.16,979,21091.48,20889.32,127,85120.32,85322.48,0,-1
560,TRANSFER,406.17,16,571865.56,571459.37,355,74443.08,74849.26,0,-1
560,TRANSFER,492.92,64,234805.56,234312.64,7,413758.71,414251.62,0,-1
560,TRANSFER,306.16,522,29168.93,28862.76,26,767448.25,767754.37,0,-1
560,TRANSFER,654.68,1046,27284.97,26630.28,334,90765.93,91420.62,0,-1
560,TRANSFER,614.08,1139,13352.05,12737.96,119,76797.53,77411.61,0,-1
560,TRANSFER,251.91,3,299963.68,299711.78,1367,0.0,251.91,0,-1
560,TRANSFER,654.5,1023,33209.61,32555.11,338,124640.07,125294.57,0,-1
560,TRANSFER,635.91,1264,56388.94,55753.03,15,690770.87,691406.81,0,-1
560,TRANSFER,187.77,14,648171.43,647983.68,22,597549.56,597737.37,0,-1
560,TRANSFER,663.32,1372,685.26,21.93,1070,94127.71,94791.03,0,-1
560,TRANSFER,21.93,1372,21.93,0.0,20,673484.62,673506.56,0,-1
560,TRANSFER,488.63,77,213673.89,213185.26,205,136141.32,136629.96,0,-1
560,TRANSFER,110.79,11,816354.12,816243.31,1215,90700.92,90811.73,0,-1
560,TRANSFER,281.43,1135,14782.9,14501.46,44,352370.0,352651.43,0,-1
560,TRANSFER,359.23,1200,31368.32,31009.09,18,956332.5,956691.75,0,-1
560,TRANSFER,99.62,1395,99.62,0.0,1037,112301.31,112400.93,0,-1
560,TRANSFER,669.1,26,767754.37,767085.31,4,279113.06,279782.15,0,-1
560,TRANSFER,305.97,55,316025.71,315719.75,9,377338.31,377644.31,0,-1
560,TRANSFER,744.94,1130,41614.53,40869.58,68,217467.84,218212.79,0,-1
560,TRANSFER,318.64,1297,21575.44,21256.8,28,621254.18,621572.81,0,-1
560,TRANSFER,234.61,498,41961.9,41727.29,10,650370.5,650605.06,0,-1
560,TRANSFER,369.33,784,25552.93,25183.6,53,340844.68,341214.03,0,-1
560,TRANSFER,909.42,114,114922.86,114013.44,8,499087.34,499996.75,0,-1
560,TRANSFER,549.69,114,114013.44,113463.75,8,499996.75,500546.43,0,-1
560,TRANSFER,787.41,211,40331.85,39544.44,14,647983.68,648771.06,0,-1
560,TRANSFER,490.51,277,18775.45,18284.94,24,818020.12,818510.62,0,-1
560,TRANSFER,420.75,94,71277.17,70856.42,17,741976.68,742397.43,0,-1
560,TRANSFER,278.41,1108,5213.26,4934.84,25,871007.31,871285.75,0,-1
560,TRANSFER,171.06,1105,23418.75,23247.68,104,112690.5,112861.56,0,-1
560,TRANSFER,746.91,53,341214.03,340467.12,719,133570.75,134317.65,0,-1
560,TRANSFER,264.66,53,340467.12,340202.46,719,134317.65,134582.32,0,-1
560,TRANSFER,617.47,799,45368.39,44750.91,28,621572.81,622190.25,0,-1
560,TRANSFER,220.71,1122,15469.55,15248.84,20,673506.56,673727.31,0,-1
560,TRANSFER,970.02,496,19815.59,18845.57,1248,96042.67,97012.71,0,-1
560,TRANSFER,953.25,1128,29830.38,28877.12,43,510679.62,511632.87,0,-1
560,TRANSFER,385.96,794,18607.01,18221.04,1028,67200.63,67586.59,0,-1
560,TRANSFER,525.56,1153,51166.74,50641.17,75,274242.09,274767.65,0,-1
560,TRANSFER,631.36,1039,11488.07,10856.7,37,302529.93,303161.31,0,-1
560,TRANSFER,300.07,822,52942.97,52642.89,29,686341.0,686641.06,0,-1
560,TRANSFER,202.6,1118,31778.8,31576.2,45,245287.34,245489.95,0,-1
560,TRANSFER,982.95,28,622190.25,621207.31,10,650605.06,651588.06,0,-1
560,TRANSFER,407.07,1045,25203.96,24796.88,386,125.85,532.92,0,-1
560,TRANSFER,217.56,102,112780.4,112562.84,50,348640.34,348857.9,0,-1
560,TRANSFER,783.32,1155,44401.04,43617.71,166,236189.75,236973.06,0,-1
560,TRANSFER,379.25,999,54133.8,53754.54,754,80763.62,81142.87,0,-1
560,TRANSFER,408.92,641,56610.81,56201.88,10,651588.06,651996.93,0,-1
560,TRANSFER,465.27,1385,18078.22,17612.95,1410,52.18,517.45,0,-1
560,TRANSFER,702.11,1302,49042.36,48340.25,41,576964.0,577666.12,0,-1
560,TRANSFER,941.47,1165,14004.46,13062.99,23,724972.81,725914.31,0,-1
560,TRANSFER,690.57,1412,20970.56,20279.98,40,942927.87,943618.43,0,-1
560,TRANSFER,467.65,1205,49508.44,49040.79,954,28853.86,29321.52,0,-1
560,TRANSFER,192.56,1299,6127.15,5934.59,4,279782.15,279974.71,0,-1
560,TRANSFER,359.92,12,633150.25,632790.37,443,138669.18,139029.1,0,-1
560,TRANSFER,927.09,41,577666.12,576739.06,710,91777.26,92704.35,0,-1
560,TRANSFER,114.03,41,576739.06,576625.0,710,92704.35,92818.39,0,-1
560,TRANSFER,533.6,61,210503.64,209970.03,1080,77133.34,77666.94,0,-1
560,TRANSFER,127.08,751,54415.5,54288.41,141,98043.17,98170.25,0,-1
560,TRANSFER,238.73,1004,29350.42,29111.68,26,767085.31,767324.0,0,-1
560,TRANSFER,411.01,893,992.32,581.3,232,155452.67,155863.7,0,-1
560,TRANSFER,383.96,23,725914.31,725530.31,175,179155.23,179539.18,0,-1
560,TRANSFER,737.62,1190,97744.35,97006.72,325,69231.11,69968.74,0,-1
560,TRANSFER,104.87,967,14512.02,14407.15,30,797381.75,797486.62,0,-1
560,TRANSFER,325.05,645,69289.56,68964.5,369,115188.78,115513.84,0,-1
560,TRANSFER,432.18,1314,17032.38,16600.19,41,576625.0,577057.18,0,-1
560,TRANSFER,645.57,116,217756.25,217110.67,691,102663.15,103308.73,0,-1
560,TRANSFER,167.94,1152,42194.97,42027.03,20,673727.31,673895.25,0,-1
560,TRANSFER,402.36,1305,41697.46,41295.09,53,340202.46,340604.81,0,-1
560,TRANSFER,342.71,767,124798.1,124455.38,112,108428.07,108770.79,0,-1
560,TRANSFER,322.9,9,377644.31,377321.4,23,725530.31,725853.25,0,-1
560,TRANSFER,332.04,954,29321.52,28989.47,35,634313.06,634645.12,0,-1
560,TRANSFER,602.14,968,3294.45,2692.3,24,818510.62,819112.81,0,-1
560,TRANSFER,326.04,113,61783.97,61457.92,17,742397.43,742723.5,0,-1
560,TRANSFER,220.55,1179,37476.88,37256.33,12,632790.37,633010.87,0,-1
560,TRANSFER,147.97,350,155207.82,155059.85,24,819112.81,819260.75,0,-1
560,TRANSFER,789.54,126,59271.78,58482.24,24,819260.75,820050.31,0,-1
560,TRANSFER,657.27,1011,11240.58,10583.31,117,83363.01,84020.28,0,-1
560,TRANSFER,478.72,6,214572.53,214093.81,1228,76836.85,77315.57,0,-1
560,TRANSFER,274.63,1009,17516.61,17241.97,62,474163.28,474437.93,0,-1
560,TRANSFER,629.69,288,33145.3,32515.61,43,511632.87,512262.56,0,-1
560,TRANSFER,406.51,1187,25752.77,25346.25,78,118957.17,119363.69,0,-1
560,TRANSFER,995.2,951,20897.29,19902.08,26,767324.0,768319.25,0,-1
560,TRANSFER,125.14,386,532.92,407.78,118,206918.92,207044.06,0,-1
560,TRANSFER,278.47,648,37829.27,37550.8,13,677104.0,677382.43,0,-1
560,TRANSFER,196.73,1418,753.0,556.27,68,218212.79,218409.53,0,-1
560,TRANSFER,791.86,1319,3268.69,2476.82,1416,215.03,1006.9,0,-1
560,TRANSFER,168.39,35,634645.12,634476.75,62,474437.93,474606.31,0,-1
560,TRANSFER,359.81,19,930185.25,929825.43,28,621207.31,621567.12,0,-1
560,TRANSFER,986.42,22,597737.37,596750.93,56,227852.76,228839.2,0,-1
560,TRANSFER,365.02,1040,51200.71,50835.68,85,101124.8,101489.82,0,-1
560,TRANSFER,294.13,903,37012.5,36718.37,132,125240.22,125534.35,0,-1
560,TRANSFER,707.47,1311,53736.04,53028.56,27,741708.06,742415.5,0,-1
560,TRANSFER,503.23,63,201075.09,200571.85,1055,55443.67,55946.91,0,-1
560,TRANSFER,455.19,778,26567.29,26112.1,657,83325.94,83781.13,0,-1
560,TRANSFER,956.7,107,48902.85,47946.14,731,100492.31,101449.01,0,-1
560,TRANSFER,358.78,1021,20092.99,19734.2,24,820050.31,820409.12,0,-1
560,TRANSFER,723.82,1162,52728.6,52004.78,350,155059.85,155783.68,0,-1
560,TRANSFER,404.44,783,52143.6,51739.15,98,203799.98,204204.42,0,-1
560,TRANSFER,892.91,1148,42282.46,41389.54,55,315719.75,316612.65,0,-1
560,TRANSFER,327.63,1154,69719.39,69391.75,170,179125.35,179453.0,0,-1
560,TRANSFER,267.45,910,13836.33,13568.88,11,816243.31,816510.75,0,-1
560,TRANSFER,147.86,910,13568.88,13421.02,911,34621.74,34769.6,0,-1
560,TRANSFER,724.55,74,115731.64,115007.09,12,633010.87,633735.43,0,-1
560,TRANSFER,552.62,74,115007.09,114454.46,12,633735.43,634288.06,0,-1
560,TRANSFER,216.91,809,49109.06,48892.15,73,146370.03,146586.95,0,-1
560,TRANSFER,978.16,1121,6479.63,5501.47,140,131754.03,132732.2,0,-1
560,TRANSFER,520.49,132,125534.35,125013.85,17,742723.5,743244.0,0,-1
560,TRANSFER,693.65,777,16234.67,15541.02,27,742415.5,743109.18,0,-1
560,TRANSFER,286.1,557,100785.97,100499.86,31,450474.31,450760.43,0,-1
560,TRANSFER,954.75,1160,50066.53,49111.77,90,140127.95,141082.7,0,-1
560,TRANSFER,320.02,659,25161.0,24840.98,38,557955.81,558275.87,0,-1
560,TRANSFER,633.73,215,43492.42,42858.68,86,88922.87,89556.61,0,-1
560,TRANSFER,588.12,859,12395.74,11807.62,40,943618.43,944206.56,0,-1
560,TRANSFER,683.69,1261,16683.52,15999.83,146,156202.32,156886.01,0,-1
560,TRANSFER,129.82,1127,9394.04,9264.22,205,136629.96,136759.79,0,-1
560,TRANSFER,541.94,781,16043.69,15501.75,169,127506.83,128048.78,0,-1
560,TRANSFER,670.73,36,455242.53,454571.81,24,820409.12,821079.81,0,-1
560,TRANSFER,958.59,977,20395.53,19436.94,26,768319.25,769277.81,0,-1
560,TRANSFER,359.38,1193,33061.18,32701.8,367,186261.92,186621.31,0,-1
560,TRANSFER,804.48,1099,36197.73,35393.24,17,743244.0,744048.5,0,-1
560,TRANSFER,997.1,1203,41440.05,40442.95,26,769277.81,770274.93,0,-1
560,TRANSFER,366.6,71,116901.73,116535.12,130,79688.0,80054.6,0,-1
560,TRANSFER,423.25,976,6835.18,6411.93,77,213185.26,213608.51,0,-1
561,TRANSFER,783.42,106,20897.51,20114.09,103,150745.7,151529.12,0,-1
561,TRANSFER,890.23,38,558275.87,557385.62,46,280439.37,281329.59,0,-1
561,TRANSFER,533.31,38,557385.62,556852.31,46,281329.59,281862.9,0,-1
561,TRANSFER,960.12,1176,12000.52,11040.4,61,209970.03,210930.15,0,-1
561,TRANSFER,944.55,1114,49849.18,48904.62,20,673895.25,674839.81,0,-1
561,TRANSFER,612.88,220,97713.27,97100.39,85,101489.82,102102.71,0,-1
561,TRANSFER,676.64,628,725.04,48.39,18,956691.75,957368.37,0,-1
561,TRANSFER,48.39,628,48.39,0.0,1355,8846.68,8895.08,0,-1
561,TRANSFER,158.72,278,94492.79,94334.07,1177,68383.42,68542.15,0,-1
561,TRANSFER,116.47,811,46450.83,46334.37,194,127137.42,127253.89,0,-1
561,TRANSFER,986.97,1030,74840.5,73853.53,926,0.0,986.97,0,-1
561,TRANSFER,374.91,1113,51864.6,51489.69,40,944206.56,944581.5,0,-1
561,TRANSFER,218.48,79,141410.17,141191.68,156,89905.0,90123.48,0,-1
561,TRANSFER,741.48,1184,43399.72,42658.23,70,166709.89,167451.39,0,-1
561,TRANSFER,420.74,977,19436.94,19016.2,99,157075.92,157496.67,0,-1
561,TRANSFER,701.66,219,30083.26,29381.6,83,67384.0,68085.67,0,-1
561,TRANSFER,271.99,1136,30363.72,30091.72,11,816510.75,816782.75,0,-1
561,TRANSFER,115.59,1268,48270.25,48154.64,98,204204.42,204320.03,0,-1
561,TRANSFER,175.55,1006,23127.16,22951.6,655,68887.42,69062.97,0,-1
561,TRANSFER,329.7,91,75848.93,75519.23,24,821079.81,821409.56,0,-1
561,TRANSFER,926.4,1355,8895.08,7968.67,767,124455.38,125381.78,0,-1
561,TRANSFER,646.94,746,44727.96,44081.02,21,668815.25,669462.25,0,-1
561,TRANSFER,732.47,1111,52168.08,51435.61,17,744048.5,744780.93,0,-1
561,TRANSFER,168.63,1418,556.27,387.64,35,634476.75,634645.37,0,-1
561,TRANSFER,509.31,99,157496.67,156987.34,38,556852.31,557361.62,0,-1
561,TRANSFER,372.52,1189,28677.32,28304.78,23,725853.25,726225.75,0,-1
561,TRANSFER,157.43,130,80054.6,79897.17,43,512262.56,512420.0,0,-1
561,TRANSFER,214.44,222,42232.33,42017.89,39,516111.93,516326.4,0,-1
561,TRANSFER,842.88,1278,5057.92,4215.03,42,567369.5,568212.43,0,-1
561,TRANSFER,665.4,226,69235.08,68569.67,26,770274.93,770940.31,0,-1
561,TRANSFER,614.46,1161,49929.04,49314.57,977,19016.2,19630.67,0,-1
561,TRANSFER,276.42,782,46928.31,46651.89,438,128376.78,128653.2,0,-1
561,TRANSFER,142.86,1281,53240.08,53097.22,951,19902.08,20044.94,0,-1
561,TRANSFER,155.91,1156,37046.69,36890.77,45,245489.95,245645.85,0,-1
561,TRANSFER,779.26,1137,14742.19,13962.92,687,120667.7,121446.96,0,-1
561,TRANSFER,168.73,761,20601.66,20432.93,21,669462.25,669630.93,0,-1
561,TRANSFER,731.83,1133,47005.28,46273.45,443,139029.1,139760.93,0,-1
561,TRANSFER,784.55,804,52915.0,52130.45,112,108770.79,109555.34,0,-1
561,TRANSFER,909.09,772,28663.24,27754.14,46,281862.9,282772.03,0,-1
561,TRANSFER,812.73,109,3524.97,2712.23,41,577057.18,577869.93,0,-1
561,TRANSFER,500.11,124,38986.07,38485.95,33,777777.75,778277.87,0,-1
561,TRANSFER,299.0,911,34769.6,34470.6,429,149177.28,149476.28,0,-1
561,TRANSFER,756.74,128,56819.59,56062.85,38,557361.62,558118.37,0,-1
561,TRANSFER,999.76,213,34728.76,33729.0,25,871285.75,872285.5,0,-1
561,TRANSFER,161.16,9,377321.4,377160.21,23,726225.75,726386.93,0,-1
561,TRANSFER,392.06,7,414251.62,413859.56,12,634288.06,634680.12,0,-1
561,TRANSFER,275.19,819,16012.57,15737.38,40,944581.5,944856.68,0,-1
561,TRANSFER,978.85,19,929825.43,928846.56,28,621567.12,622546.0,0,-1
561,TRANSFER,668.09,1289,43865.64,43197.55,322,154045.79,154713.89,0,-1
561,TRANSFER,293.26,65,171696.9,171403.64,123,617.52,910.78,0,-1
561,TRANSFER,794.26,52,461726.0,460931.75,30,797486.62,798280.87,0,-1
561,TRANSFER,116.1,1320,116.1,0.0,11,816782.75,816898.87,0,-1
561,TRANSFER,495.47,87,85510.5,85015.02,20,674839.81,675335.25,0,-1
561,TRANSFER,585.65,87,85015.02,84429.37,20,675335.25,675920.93,0,-1
561,TRANSFER,979.4,509,14427.42,13448.01,436,138840.87,139820.28,0,-1
561,TRANSFER,971.76,119,77411.61,76439.85,32,765925.93,766897.75,0,-1
561,TRANSFER,159.91,117,84020.28,83860.37,103,151529.12,151689.03,1,5
561,TRANSFER,348.51,73,146586.95,146238.43,26,770940.31,771288.81,0,-1
561,TRANSFER,547.39,73,146238.43,145691.04,26,771288.81,771836.25,0,-1
561,TRANSFER,211.01,39,516326.4,516115.37,51,253446.57,253657.59,0,-1
561,TRANSFER,359.27,508,19945.44,19586.16,136,162235.1,162594.37,0,-1
561,TRANSFER,772.06,1005,24725.35,23953.29,91,75519.23,76291.3,0,-1
561,TRANSFER,592.2,1132,50124.75,49532.54,13,677382.43,677974.68,0,-1
561,TRANSFER,223.15,658,51489.87,51266.71,35,634645.37,634868.5,0,-1
561,TRANSFER,721.21,752,27057.28,26336.07,43,512420.0,513141.21,0,-1
561,TRANSFER,872.33,121,117514.52,116642.19,56,228839.2,229711.53,0,-1
561,TRANSFER,603.26,57,130093.26,129490.0,55,316612.65,317215.9,0,-1
561,TRANSFER,157.42,110,99189.46,99032.03,979,20889.32,21046.75,0,-1
561,TRANSFER,433.19,40,944856.68,944423.5,128,56062.85,56496.05,0,-1
561,TRANSFER,775.97,796,33675.38,32899.4,160,125978.07,126754.04,0,-1
561,TRANSFER,732.99,1288,22775.93,22042.94,377,114866.73,115599.72,0,-1
561,TRANSFER,966.31,290,70224.53,69258.21,19,928846.56,929812.87,0,-1
561,TRANSFER,894.76,93,95495.64,94600.88,310,100364.12,101258.89,0,-1
561,TRANSFER,989.41,32,766897.75,765908.31,6,214093.81,215083.21,0,-1
561,TRANSFER,750.21,78,119363.69,118613.47,286,22186.54,22936.76,0,-1
561,TRANSFER,396.16,1164,57396.23,57000.06,6,215083.21,215479.39,0,-1
561,TRANSFER,101.03,660,59495.97,59394.93,134,67672.39,67773.43,0,-1
561,TRANSFER,370.98,214,14820.09,14449.11,29,686641.06,687012.06,0,-1
561,TRANSFER,625.93,59,149132.45,148506.53,962,0.0,625.93,0,-1
561,TRANSFER,445.33,1022,58748.51,58303.17,64,234312.64,234757.96,0,-1
561,TRANSFER,430.39,218,67219.91,66789.51,350,155783.68,156214.07,0,-1
561,TRANSFER,403.57,1003,25136.1,24732.52,16,571459.37,571862.93,0,-1
561,TRANSFER,437.62,1270,46493.11,46055.48,11,816898.87,817336.5,0,-1
561,TRANSFER,511.89,1416,1006.9,495.01,1319,2476.82,2988.71,0,-1
561,TRANSFER,202.91,1416,495.01,292.09,175,179539.18,179742.1,0,-1
561,TRANSFER,487.95,505,27363.04,26875.08,24,821409.56,821897.5,0,-1
561,TRANSFER,153.75,952,22043.02,21889.26,41,577869.93,578023.68,0,-1
561,TRANSFER,647.33,1412,20279.98,19632.64,1415,29796.0,30443.34,0,-1
561,TRANSFER,709.74,1027,56652.07,55942.32,11,817336.5,818046.25,0,-1
561,TRANSFER,973.85,818,17305.06,16331.2,58,399744.53,400718.4,0,-1
561,TRANSFER,507.64,515,18447.99,17940.34,36,454571.81,455079.43,0,-1
561,TRANSFER,997.37,956,33673.07,32675.7,7,413859.56,414856.93,0,-1
561,TRANSFER,536.02,1317,54140.31,53604.29,30,798280.87,798816.87,0,-1
561,TRANSFER,868.82,27,743109.18,742240.37,31,450760.43,451629.25,0,-1
561,TRANSFER,328.48,129,26511.68,26183.19,43,513141.21,513469.68,0,-1
561,TRANSFER,791.16,120,104240.99,103449.82,34,550456.0,551247.12,0,-1
561,TRANSFER,607.96,1024,53419.17,52811.21,170,179453.0,180060.95,0,-1
561,TRANSFER,261.06,386,407.78,146.71,23,726386.93,726648.0,0,-1
561,TRANSFER,281.79,499,56802.24,56520.44,1225,93085.0,93366.8,0,-1
561,TRANSFER,875.03,1315,9447.14,8572.11,105,100117.96,100992.99,0,-1
561,TRANSFER,207.9,893,581.3,373.39,62,474606.31,474814.21,0,-1
561,TRANSFER,619.2,18,957368.37,956749.18,171,86161.59,86780.8,0,-1
561,TRANSFER,434.59,95,91997.7,91563.1,3,299711.78,300146.37,0,-1
561,TRANSFER,289.21,1123,16490.44,16201.22,61,210930.15,211219.37,0,-1
561,TRANSFER,900.12,62,474814.21,473914.09,31,451629.25,452529.37,0,-1
561,TRANSFER,912.23,1262,28433.88,27521.64,14,648771.06,649683.31,0,-1
561,TRANSFER,738.14,75,274767.65,274029.53,8,500546.43,501284.59,0,-1
561,TRANSFER,532.5,43,513469.68,512937.18,326,76323.42,76855.92,0,-1
561,TRANSFER,107.8,970,13685.55,13577.75,17,744780.93,744888.75,0,-1
561,TRANSFER,319.67,118,207044.06,206724.39,12,634680.12,634999.81,0,-1
561,TRANSFER,169.95,769,18269.55,18099.6,6,215479.39,215649.34,0,-1
561,TRANSFER,213.27,1036,49794.51,49581.23,39,516115.37,516328.65,0,-1
561,TRANSFER,108.89,1352,15634.25,15525.36,597,0.0,108.89,0,-1
561,TRANSFER,407.68,16,571862.93,571455.25,355,74849.26,75256.95,0,-1
561,TRANSFER,905.74,1120,31443.16,30537.41,7,414856.93,415762.68,0,-1
561,TRANSFER,365.64,523,5850.51,5484.86,339,93451.77,93817.41,0,-1
561,TRANSFER,766.08,64,234757.96,233991.89,7,415762.68,416528.78,0,-1
561,TRANSFER,411.37,1186,5360.28,4948.91,69,221849.07,222260.43,0,-1
561,TRANSFER,841.41,92,241050.95,240209.54,39,516328.65,517170.06,0,-1
561,TRANSFER,761.87,756,54988.65,54226.77,44,352651.43,353413.31,0,-1
561,TRANSFER,239.55,1290,32476.45,32236.9,15,691406.81,691646.37,0,-1
561,TRANSFER,322.86,48,214787.12,214464.26,532,100231.1,100553.97,0,-1
561,TRANSFER,970.98,68,218409.53,217438.53,22,596750.93,597721.93,0,-1
562,TRANSFER,425.06,655,69062.97,68637.91,24,821897.5,822322.56,0,-1
562,TRANSFER,324.88,748,26638.11,26313.22,30,798816.87,799141.81,0,-1
562,TRANSFER,663.91,745,64240.4,63576.49,8,501284.59,501948.5,0,-1
562,TRANSFER,453.04,1041,25608.86,25155.82,335,120590.01,121043.06,0,-1
562,TRANSFER,742.29,286,22936.76,22194.47,30,799141.81,799884.06,0,-1
562,TRANSFER,576.63,1444,5373.38,4796.75,159,193375.51,193952.15,0,-1
562,TRANSFER,199.46,517,33106.41,32906.94,30,799884.06,800083.56,0,-1
562,TRANSFER,728.06,775,15635.34,14907.27,58,400718.4,401446.46,0,-1
562,TRANSFER,441.83,1014,46726.1,46284.27,88,94102.48,94544.32,0,-1
562,TRANSFER,827.81,742,29905.37,29077.56,11,818046.25,818874.06,0,-1
562,TRANSFER,510.18,105,100992.99,100482.8,1168,27805.94,28316.12,0,-1
562,TRANSFER,749.12,21,669630.93,668881.81,11,818874.06,819623.18,0,-1
562,TRANSFER,916.96,329,68927.39,68010.42,44,353413.31,354330.28,0,-1
562,TRANSFER,586.02,35,634868.5,634282.5,62,473914.09,474500.12,0,-1
562,TRANSFER,843.95,125,72498.69,71654.75,715,117655.2,118499.15,0,-1
562,TRANSFER,253.46,1182,46853.44,46599.98,22,597721.93,597975.37,0,-1
562,TRANSFER,888.91,76,139525.12,138636.2,328,144622.25,145511.17,0,-1
562,TRANSFER,272.34,225,39869.66,39597.32,19,929812.87,930085.25,0,-1
562,TRANSFER,708.99,1124,46377.99,45668.99,12,634999.81,635708.81,0,-1
562,TRANSFER,233.72,766,19070.47,18836.74,4,279974.71,280208.46,0,-1
562,TRANSFER,601.98,963,6980.18,6378.19,43,512937.18,513539.15,0,-1
562,TRANSFER,260.54,103,151689.03,151428.5,1098,102793.51,103054.05,0,-1
562,TRANSFER,816.32,58,401446.46,400630.12,86,89556.61,90372.93,0,-1
562,TRANSFER,991.9,44,354330.28,353338.4,74,114454.46,115446.36,0,-1
562,TRANSFER,664.75,802,57100.05,56435.3,15,691646.37,692311.12,0,-1
562,TRANSFER,534.7,1159,25750.57,25215.86,60,311023.28,311558.0,0,-1
562,TRANSFER,882.71,663,32775.26,31892.55,45,245645.85,246528.57,0,-1
562,TRANSFER,124.89,1028,67586.59,67461.7,200,202317.07,202441.96,0,-1
562,TRANSFER,840.16,1279,13595.49,12755.33,32,765908.31,766748.43,0,-1
562,TRANSFER,927.12,1275,28999.41,28072.29,32,766748.43,767675.56,0,-1
562,TRANSFER,427.56,81,224275.03,223847.46,18,956749.18,957176.75,0,-1
562,TRANSFER,740.3,85,102102.71,101362.4,146,156886.01,157626.32,0,-1
562,TRANSFER,622.68,1115,31917.71,31295.02,554,115975.42,116598.1,0,-1
562,TRANSFER,960.13,1020,11865.66,10905.53,55,317215.9,318176.06,0,-1
562,TRANSFER,762.02,31,452529.37,451767.34,59,148506.53,149268.54,0,-1
562,TRANSFER,728.96,88,94544.32,93815.35,28,622546.0,623274.93,0,-1
562,TRANSFER,126.72,774,110395.24,110268.51,748,26313.22,26439.95,0,-1
562,TRANSFER,285.2,806,40920.9,40635.69,98,204320.03,204605.23,0,-1
562,TRANSFER,263.83,962,625.93,362.09,18,957176.75,957440.56,0,-1
562,TRANSFER,280.95,962,362.09,81.14,35,634282.5,634563.43,0,-1
562,TRANSFER,140.51,1358,212.02,71.5,75,274029.53,274170.03,0,-1
562,TRANSFER,114.36,976,6411.93,6297.56,15,692311.12,692425.5,0,-1
562,TRANSFER,285.36,104,112861.56,112576.19,11,819623.18,819908.56,0,-1
562,TRANSFER,582.34,1106,51215.08,50632.73,25,872285.5,872867.87,0,-1
562,TRANSFER,777.23,335,121043.06,120265.82,38,558118.37,558895.62,0,-1
562,TRANSFER,504.47,788,15045.14,14540.67,1054,119101.2,119605.67,0,-1
562,TRANSFER,524.78,1174,8597.91,8073.13,56,229711.53,230236.31,0,-1
562,TRANSFER,898.31,10,651996.93,651098.62,198,81023.75,81922.07,0,-1
562,TRANSFER,111.12,1271,13267.03,13155.91,121,116642.19,116753.31,0,-1
562,TRANSFER,830.34,643,43807.36,42977.01,22,597975.37,598805.75,0,-1
562,TRANSFER,744.37,1344,5875.47,5131.1,58,400630.12,401374.5,0,-1
562,TRANSFER,223.78,1103,42663.55,42439.77,58,401374.5,401598.28,0,-1
562,TRANSFER,406.61,120,103449.82,103043.21,34,551247.12,551653.75,0,-1
562,TRANSFER,576.81,1295,42425.92,41849.1,103,151428.5,152005.31,0,-1
562,TRANSFER,397.84,647,36834.92,36437.07,7,416528.78,416926.62,0,-1
562,TRANSFER,631.15,926,986.97,355.81,173,176777.15,177408.31,0,-1
562,TRANSFER,141.84,926,355.81,213.96,1030,73853.53,73995.38,0,-1
562,TRANSFER,204.13,926,213.96,9.82,173,177408.31,177612.45,0,-1
562,TRANSFER,870.12,34,551653.75,550783.62,324,129552.88,130423.0,0,-1
562,TRANSFER,683.65,653,43077.9,42394.25,962,81.14,764.8,0,-1
562,TRANSFER,352.67,1026,20834.69,20482.02,61,211219.37,211572.04,0,-1
562,TRANSFER,692.14,757,33244.76,32552.61,81,223847.46,224539.6,0,-1
562,TRANSFER,434.65,967,14407.15,13972.5,22,598805.75,599240.37,0,-1
562,TRANSFER,614.07,135,67362.18,66748.1,14,649683.31,650297.37,0,-1
562,TRANSFER,783.02,793,19372.12,18589.09,21,668881.81,669664.87,0,-1
562,TRANSFER,159.19,30,800083.56,799924.37,330,41007.99,41167.18,0,-1
562,TRANSFER,280.17,893,373.39,93.22,232,155863.7,156143.87,0,-1
562,TRANSFER,494.06,1125,51280.79,50786.73,97,54654.98,55149.05,0,-1
562,TRANSFER,120.02,764,23792.79,23672.77,90,141082.7,141202.71,0,-1
562,TRANSFER,747.41,650,59746.59,58999.17,30,799924.37,800671.75,0,-1
562,TRANSFER,354.21,1269,4924.68,4570.47,29,687012.06,687366.25,0,-1
562,TRANSFER,386.63,973,6958.08,6571.44,25,872867.87,873254.5,0,-1
562,TRANSFER,717.55,37,303161.31,302443.75,35,634563.43,635281.0,0,-1
